sound_id,class,action
840311,fx-ex,exclude
826363,fx-m,exclude
837360,ss-u,exclude
830290,ss-u,exclude
809375,m-sp,exclude
800834,fx-ex,exclude
827540,fx-a,exclude
812398,sp-c,exclude
813061,fx-m,exclude
798817,is-p,exclude
827663,fx-el,exclude
842633,is-k,exclude
801028,ss-n,exclude
802302,m-si,exclude
817979,fx-o,exclude
818184,sp-s,exclude
834491,fx-a,exclude
804618,sp-s,exclude
827162,sp-s,exclude
809341,m-sp,exclude
804512,is-e,exclude
799289,ss-n,exclude
809023,m-sp,exclude
809386,m-sp,exclude
841159,is-p,exclude
841807,ss-i,exclude
827389,is-p,exclude
802566,fx-h,exclude
818240,ss-n,exclude
841147,is-p,exclude
810233,ss-s,exclude
829916,ss-n,exclude
816959,ss-n,exclude
819627,ss-n,exclude
830558,m-m,exclude
798688,fx-h,exclude
801541,fx-m,exclude
834352,fx-n,exclude
828243,is-p,exclude
829850,fx-m,exclude
808618,is-p,exclude
802800,m-si,exclude
805027,fx-a,exclude
818665,fx-m,exclude
808425,is-p,exclude
800405,is-p,exclude
809569,m-sp,exclude
815203,m-sp,exclude
809791,m-sp,exclude
835397,is-p,exclude
809495,m-sp,exclude
833319,ss-n,exclude
823223,fx-h,exclude
812587,fx-n,exclude
805765,fx-o,exclude
804621,sp-s,exclude
799072,is-s,exclude
818034,is-k,exclude
839325,fx-el,exclude
819563,is-p,exclude
799582,ss-n,exclude
842856,is-e,exclude
809383,m-sp,exclude
824080,fx-el,exclude
809747,m-sp,exclude
833804,m-sp,exclude
803494,fx-n,exclude
823149,fx-ex,exclude
833667,sp-s,exclude
818563,is-p,exclude
809618,m-sp,exclude
827409,is-p,exclude
831354,ss-s,exclude
820256,is-p,exclude
798675,fx-h,exclude
826382,ss-u,exclude
842710,fx-el,exclude
822651,sp-p,exclude
808095,ss-u,exclude
819428,ss-s,exclude
809615,m-sp,exclude
799382,m-si,exclude
814467,fx-n,exclude
831199,ss-n,exclude
831323,ss-n,exclude
810878,fx-o,exclude
839628,fx-v,exclude
809612,m-sp,exclude
828810,is-p,exclude
809292,m-sp,exclude
806190,ss-n,exclude
831233,ss-n,exclude
811526,fx-a,exclude
826868,is-p,exclude
801998,m-si,exclude
802798,m-si,exclude
817163,ss-n,exclude
802888,fx-m,exclude
802808,m-si,exclude
839062,fx-v,exclude
827286,fx-h,exclude
832645,is-p,exclude
815354,fx-h,exclude
802715,ss-u,exclude
809698,m-sp,exclude
810722,is-p,exclude
809384,m-sp,exclude
836714,is-p,exclude
804910,ss-s,exclude
802383,m-si,exclude
814407,ss-n,exclude
809547,m-sp,exclude
810741,fx-h,exclude
834362,fx-v,exclude
842250,is-p,exclude
819135,is-p,exclude
840122,is-p,exclude
816886,ss-n,exclude
810495,fx-ex,exclude
827219,ss-n,exclude
811867,ss-u,exclude
802787,m-si,exclude
807555,fx-o,exclude
805023,fx-m,exclude
798733,is-p,exclude
816115,is-p,exclude
809582,m-sp,exclude
817271,ss-u,exclude
834896,is-e,exclude
827346,fx-m,exclude
843071,ss-n,exclude
812374,is-p,exclude
799089,is-s,exclude
824516,ss-u,exclude
819975,ss-n,exclude
809309,m-sp,exclude
841777,ss-n,exclude
815462,ss-u,exclude
840464,ss-s,exclude
808210,ss-n,exclude
809483,m-sp,exclude
799149,is-p,exclude
826022,fx-a,exclude
803426,fx-m,exclude
801461,fx-m,exclude
809385,m-sp,exclude
802006,m-si,exclude
842577,fx-n,exclude
816835,fx-h,exclude
811159,is-p,exclude
842777,ss-u,exclude
809351,m-sp,exclude
799244,m-m,exclude
809758,m-sp,exclude
799071,is-s,exclude
809657,m-sp,exclude
811826,ss-i,exclude
837985,fx-el,exclude
818575,ss-s,exclude
814362,fx-m,exclude
816653,ss-u,exclude
826132,is-p,exclude
805080,fx-a,exclude
826961,is-p,exclude
809710,m-sp,exclude
813574,ss-n,exclude
819684,fx-o,exclude
808086,is-p,exclude
819678,fx-el,exclude
812283,fx-o,exclude
839314,fx-el,exclude
798200,is-p,exclude
823177,ss-n,exclude
815632,m-sp,exclude
810941,fx-m,exclude
802382,m-si,exclude
809086,m-sp,exclude
819008,fx-v,exclude
815525,fx-o,exclude
808428,ss-u,exclude
798689,fx-h,exclude
823957,ss-n,exclude
812227,ss-u,exclude
823299,fx-h,exclude
824464,ss-s,exclude
802958,fx-el,exclude
818668,fx-m,exclude
809237,is-p,exclude
836101,fx-m,exclude
824896,fx-h,exclude
809302,m-sp,exclude
809474,m-sp,exclude
825287,is-p,exclude
813582,ss-n,exclude
827378,is-p,exclude
837064,fx-v,exclude
830331,ss-u,exclude
832318,fx-ex,exclude
843253,is-p,exclude
833660,sp-s,exclude
827691,is-p,exclude
820286,is-p,exclude
837454,fx-el,exclude
804732,m-sp,exclude
833335,fx-v,exclude
827920,is-p,exclude
831996,ss-i,exclude
815270,is-p,exclude
800526,fx-h,exclude
813150,is-p,exclude
829797,fx-el,exclude
832008,fx-o,exclude
823989,ss-n,exclude
809370,m-sp,exclude
839096,fx-o,exclude
800569,m-si,exclude
812919,ss-s,exclude
809780,m-sp,exclude
841140,fx-h,exclude
809660,m-sp,exclude
809348,m-sp,exclude
839275,is-e,exclude
832648,is-p,exclude
798999,fx-m,exclude
815501,fx-m,exclude
816399,is-p,exclude
817695,fx-n,exclude
816637,ss-n,exclude
838534,fx-el,exclude
798238,ss-n,exclude
836725,is-p,exclude
829633,ss-n,exclude
823153,is-e,exclude
830349,ss-u,exclude
802017,m-si,exclude
834350,fx-v,exclude
804918,is-p,exclude
830148,fx-n,exclude
843113,is-p,exclude
816178,fx-v,exclude
808990,is-p,exclude
829167,is-p,exclude
832644,is-p,exclude
841475,fx-o,exclude
817980,fx-o,exclude
834928,is-e,exclude
808068,is-p,exclude
805301,fx-o,exclude
798963,is-p,exclude
841841,ss-n,exclude
800902,is-e,exclude
813586,ss-n,exclude
832980,ss-n,exclude
819977,fx-el,exclude
837743,fx-m,exclude
805657,fx-o,exclude
803163,is-p,exclude
822621,is-p,exclude
813236,fx-m,exclude
837957,m-m,exclude
803243,fx-m,exclude
840557,is-p,exclude
840483,m-si,exclude
800341,ss-n,exclude
812372,is-p,exclude
810690,fx-ex,exclude
826821,fx-el,exclude
840867,sp-c,exclude
809804,m-sp,exclude
824987,ss-i,exclude
840554,fx-h,exclude
804778,m-sp,exclude
802818,m-si,exclude
824909,is-p,exclude
806548,ss-u,exclude
818567,is-p,exclude
840516,is-p,exclude
803672,ss-n,exclude
810577,fx-ex,exclude
826792,is-p,exclude
832621,fx-h,exclude
816484,fx-ex,exclude
810730,fx-o,exclude
808362,is-p,exclude
817194,is-p,exclude
820210,is-p,exclude
801815,fx-n,exclude
843269,is-e,exclude
827146,sp-s,exclude
816996,fx-h,exclude
802901,is-e,exclude
837455,fx-el,exclude
839944,fx-o,exclude
811245,fx-v,exclude
835893,ss-n,exclude
814274,fx-h,exclude
809755,m-sp,exclude
814328,is-p,exclude
802467,fx-n,exclude
809362,m-sp,exclude
819062,is-p,exclude
813023,fx-h,exclude
835332,fx-el,exclude
830303,is-e,exclude
836384,ss-n,exclude
818445,is-s,exclude
810487,fx-ex,exclude
831213,ss-n,exclude
805661,ss-n,exclude
802394,m-si,exclude
802815,m-si,exclude
817873,is-p,exclude
809714,m-sp,exclude
832127,ss-s,exclude
822464,ss-n,exclude
841843,ss-n,exclude
802018,m-si,exclude
819134,fx-v,exclude
827632,fx-el,exclude
829918,ss-i,exclude
839825,ss-n,exclude
836439,fx-m,exclude
799009,is-s,exclude
800518,ss-n,exclude
813044,is-s,exclude
814329,is-p,exclude
809190,is-p,exclude
834004,ss-n,exclude
803298,is-p,exclude
809153,fx-ex,exclude
802911,is-e,exclude
830520,sp-c,exclude
813422,fx-h,exclude
833425,fx-el,exclude
826811,ss-u,exclude
813401,fx-h,exclude
809501,m-sp,exclude
822957,fx-v,exclude
842700,fx-h,exclude
803708,ss-i,exclude
842751,m-m,exclude
835744,ss-s,exclude
832010,ss-i,exclude
824392,ss-s,exclude
803607,fx-el,exclude
799278,fx-o,exclude
801883,fx-o,exclude
808427,ss-u,exclude
819979,ss-n,exclude
841460,fx-o,exclude
810321,fx-el,exclude
803316,m-m,exclude
820166,is-p,exclude
812285,fx-o,exclude
814916,fx-el,exclude
805144,fx-h,exclude
839568,fx-v,exclude
819148,fx-o,exclude
811499,fx-h,exclude
818952,sp-s,exclude
826136,ss-u,exclude
812521,fx-h,exclude
831695,fx-h,exclude
841321,fx-h,exclude
835806,fx-o,exclude
802400,is-p,exclude
813054,fx-m,exclude
837958,ss-u,exclude
834062,ss-u,exclude
802990,fx-ex,exclude
806644,is-e,exclude
829801,fx-el,exclude
802854,fx-m,exclude
808251,is-e,exclude
825421,is-p,exclude
809521,m-sp,exclude
822586,is-p,exclude
801993,m-si,exclude
817600,ss-n,exclude
833718,fx-o,exclude
809523,m-sp,exclude
802606,fx-el,exclude
837916,ss-u,exclude
803102,is-p,exclude
798412,ss-n,exclude
837188,m-sp,exclude
842702,fx-h,exclude
837631,fx-el,exclude
797967,m-sp,exclude
809700,m-sp,exclude
820113,is-p,exclude
809518,m-sp,exclude
825793,is-p,exclude
834338,sp-c,exclude
805660,ss-n,exclude
817014,is-e,exclude
802342,m-si,exclude
808988,ss-s,exclude
834063,ss-u,exclude
840871,fx-v,exclude
798690,fx-h,exclude
825804,fx-h,exclude
814706,fx-el,exclude
842734,fx-m,exclude
835982,fx-n,exclude
802031,m-si,exclude
803621,fx-ex,exclude
803326,ss-u,exclude
808965,is-p,exclude
810463,is-p,exclude
805580,is-s,exclude
825664,is-p,exclude
810378,is-e,exclude
809456,m-sp,exclude
809775,m-sp,exclude
809116,m-sp,exclude
841760,ss-u,exclude
835661,ss-n,exclude
802388,m-si,exclude
815770,fx-h,exclude
805676,fx-h,exclude
819952,ss-n,exclude
817614,fx-o,exclude
826208,fx-el,exclude
822698,fx-el,exclude
809455,m-sp,exclude
800675,fx-n,exclude
810610,fx-ex,exclude
813418,fx-h,exclude
824227,fx-el,exclude
810699,is-p,exclude
816981,fx-o,exclude
842621,is-e,exclude
804875,ss-n,exclude
816638,fx-el,exclude
830554,m-si,exclude
799620,fx-h,exclude
802822,m-si,exclude
809378,m-sp,exclude
801391,sp-s,exclude
802033,m-si,exclude
834912,is-e,exclude
841200,is-p,exclude
827313,ss-u,exclude
809801,m-sp,exclude
809579,m-sp,exclude
808867,fx-m,exclude
820274,is-p,exclude
828832,ss-s,exclude
825886,fx-m,exclude
832018,ss-n,exclude
805751,fx-o,exclude
818936,fx-o,exclude
829176,is-p,exclude
824231,fx-el,exclude
824744,m-m,exclude
812088,is-e,exclude
811466,ss-n,exclude
818270,is-p,exclude
802713,fx-a,exclude
798891,is-p,exclude
841212,is-p,exclude
838239,ss-n,exclude
832235,is-e,exclude
816644,ss-i,exclude
834919,is-e,exclude
824213,fx-m,exclude
820239,is-p,exclude
816613,m-si,exclude
839056,fx-v,exclude
799192,is-p,exclude
811372,fx-m,exclude
809457,m-sp,exclude
838236,ss-u,exclude
818424,fx-o,exclude
800546,m-si,exclude
833098,is-p,exclude
803793,ss-n,exclude
799659,fx-h,exclude
802719,ss-u,exclude
801818,fx-n,exclude
803660,ss-n,exclude
809303,m-sp,exclude
805081,fx-o,exclude
803665,ss-n,exclude
797891,ss-n,exclude
819894,fx-v,exclude
820228,is-p,exclude
798676,sp-s,exclude
842709,m-m,exclude
826964,is-p,exclude
799915,fx-m,exclude
828761,ss-n,exclude
836267,is-p,exclude
815364,ss-n,exclude
841732,fx-h,exclude
818298,fx-v,exclude
802710,fx-a,exclude
809764,m-sp,exclude
799809,fx-m,exclude
811731,ss-s,exclude
809555,m-sp,exclude
841909,ss-n,exclude
809835,fx-n,exclude
803101,is-p,exclude
825503,is-p,exclude
799381,m-si,exclude
813585,ss-n,exclude
830201,fx-v,exclude
824113,ss-n,exclude
812296,sp-s,exclude
807337,ss-s,exclude
809600,m-sp,exclude
812059,fx-m,exclude
809597,m-sp,exclude
809765,m-sp,exclude
809727,m-sp,exclude
806998,fx-el,exclude
812601,ss-u,exclude
802118,ss-n,exclude
810879,ss-i,exclude
833818,fx-h,exclude
801472,fx-m,exclude
805132,fx-o,exclude
843097,ss-u,exclude
834232,ss-u,exclude
808407,is-p,exclude
811385,fx-n,exclude
828637,fx-a,exclude
820305,is-p,exclude
807238,fx-m,exclude
806196,ss-n,exclude
804789,fx-o,exclude
810448,ss-n,exclude
804628,fx-o,exclude
841263,fx-m,exclude
803164,m-si,exclude
826698,is-e,exclude
804505,fx-m,exclude
825750,fx-el,exclude
831175,ss-n,exclude
815873,fx-m,exclude
800673,fx-n,exclude
827036,fx-el,exclude
831181,ss-n,exclude
804533,fx-h,exclude
822527,fx-o,exclude
825684,fx-a,exclude
805270,fx-h,exclude
800833,fx-ex,exclude
840459,ss-i,exclude
802772,m-si,exclude
809752,m-sp,exclude
830108,is-p,exclude
803866,m-m,exclude
809774,m-sp,exclude
837434,ss-u,exclude
825445,is-p,exclude
834078,ss-n,exclude
802378,m-si,exclude
802439,m-sp,exclude
797912,is-w,exclude
810358,ss-u,exclude
813571,ss-n,exclude
832589,fx-el,exclude
819140,ss-s,exclude
813584,ss-n,exclude
810461,is-p,exclude
804610,ss-n,exclude
828965,ss-n,exclude
837742,fx-m,exclude
809841,fx-a,exclude
819918,fx-n,exclude
836557,fx-el,exclude
809354,m-sp,exclude
827159,sp-s,exclude
834105,is-p,exclude
803709,ss-u,exclude
812237,fx-ex,exclude
810195,is-p,exclude
799085,is-s,exclude
836288,is-p,exclude
803536,ss-n,exclude
824846,is-p,exclude
799778,fx-m,exclude
828241,is-p,exclude
802038,m-si,exclude
842576,ss-n,exclude
832429,ss-n,exclude
798876,fx-a,exclude
813412,fx-h,exclude
819279,fx-v,exclude
834083,is-p,exclude
810193,fx-h,exclude
809639,m-sp,exclude
831533,sp-c,exclude
813364,fx-h,exclude
828515,fx-a,exclude
824107,ss-n,exclude
819249,fx-m,exclude
822937,ss-n,exclude
813699,is-p,exclude
813398,fx-h,exclude
840556,ss-u,exclude
836441,fx-o,exclude
818664,fx-m,exclude
819031,fx-v,exclude
799143,fx-a,exclude
839818,fx-ex,exclude
822512,ss-s,exclude
809709,m-sp,exclude
811266,sp-s,exclude
826554,ss-n,exclude
828405,ss-n,exclude
807249,ss-n,exclude
819064,is-p,exclude
807463,fx-o,exclude
815659,is-p,exclude
814678,ss-n,exclude
809346,m-sp,exclude
811162,is-p,exclude
801593,is-p,exclude
807758,fx-o,exclude
819131,fx-v,exclude
842769,fx-el,exclude
834139,fx-el,exclude
800576,m-si,exclude
799900,fx-m,exclude
802144,is-p,exclude
813175,is-p,exclude
799772,fx-m,exclude
840525,fx-el,exclude
809553,m-sp,exclude
824393,ss-s,exclude
838807,fx-el,exclude
824568,fx-o,exclude
841160,ss-u,exclude
842867,is-e,exclude
806929,ss-n,exclude
812319,ss-u,exclude
828392,fx-h,exclude
829579,is-p,exclude
809576,m-sp,exclude
823805,fx-h,exclude
842637,fx-h,exclude
832072,fx-el,exclude
801450,fx-m,exclude
833322,fx-v,exclude
825681,fx-a,exclude
803231,is-p,exclude
832065,ss-i,exclude
817976,fx-o,exclude
802294,m-si,exclude
828933,ss-n,exclude
799079,is-s,exclude
839622,fx-v,exclude
807822,is-p,exclude
819042,fx-v,exclude
816485,fx-ex,exclude
804704,ss-n,exclude
809515,m-sp,exclude
809587,m-sp,exclude
799373,m-si,exclude
809180,is-p,exclude
834215,ss-s,exclude
802339,m-si,exclude
810465,ss-n,exclude
816614,m-si,exclude
825686,fx-a,exclude
800924,is-p,exclude
802338,m-si,exclude
806257,ss-n,exclude
832956,ss-n,exclude
840043,fx-o,exclude
831953,m-m,exclude
809826,m-sp,exclude
803454,sp-p,exclude
822575,is-p,exclude
807614,fx-m,exclude
816085,m-m,exclude
832733,is-p,exclude
820130,ss-s,exclude
843070,ss-n,exclude
815314,ss-u,exclude
828099,ss-i,exclude
827052,is-p,exclude
802026,m-si,exclude
832488,fx-n,exclude
801048,is-p,exclude
836585,fx-h,exclude
816252,fx-n,exclude
831762,fx-m,exclude
837570,fx-v,exclude
819016,fx-v,exclude
831663,is-p,exclude
826707,fx-h,exclude
839055,fx-v,exclude
801964,fx-h,exclude
842390,ss-s,exclude
800277,fx-a,exclude
806701,fx-o,exclude
825649,is-p,exclude
830783,m-si,exclude
798677,is-p,exclude
802828,m-si,exclude
801029,ss-i,exclude
830605,ss-n,exclude
837445,fx-ex,exclude
827903,is-p,exclude
803297,fx-a,exclude
818150,sp-s,exclude
829383,fx-h,exclude
827957,is-p,exclude
799090,is-s,exclude
799410,m-si,exclude
835858,fx-h,exclude
832084,ss-s,exclude
809586,m-sp,exclude
836689,is-p,exclude
805067,fx-a,exclude
825544,fx-el,exclude
826744,is-p,exclude
837753,fx-m,exclude
811761,is-p,exclude
823186,is-p,exclude
842984,fx-el,exclude
815631,fx-o,exclude
836394,fx-n,exclude
809168,is-p,exclude
842851,is-e,exclude
834076,ss-n,exclude
799769,fx-m,exclude
833691,fx-o,exclude
819963,m-m,exclude
841276,fx-el,exclude
826180,is-p,exclude
803235,is-p,exclude
825882,is-e,exclude
802748,fx-n,exclude
823365,ss-n,exclude
815124,ss-n,exclude
809668,m-sp,exclude
822556,is-p,exclude
814263,fx-h,exclude
842483,fx-o,exclude
802272,ss-s,exclude
828904,fx-ex,exclude
830200,fx-v,exclude
830523,ss-u,exclude
814838,ss-u,exclude
842865,is-e,exclude
815481,ss-n,exclude
824966,m-sp,exclude
812396,fx-ex,exclude
813587,ss-n,exclude
810452,fx-h,exclude
803552,fx-o,exclude
823898,ss-n,exclude
799277,fx-h,exclude
834496,is-p,exclude
801547,fx-m,exclude
835862,ss-i,exclude
828806,is-p,exclude
819846,fx-el,exclude
809632,m-sp,exclude
801867,fx-m,exclude
802375,m-si,exclude
833112,ss-i,exclude
801566,fx-m,exclude
818452,is-p,exclude
820141,is-p,exclude
841702,is-p,exclude
806327,ss-n,exclude
819456,is-e,exclude
803625,ss-n,exclude
803521,fx-o,exclude
825787,fx-el,exclude
831910,ss-u,exclude
816925,fx-o,exclude
824741,ss-s,exclude
802829,m-si,exclude
809199,is-p,exclude
799656,m-si,exclude
832236,is-e,exclude
830146,ss-n,exclude
806803,fx-m,exclude
833197,fx-m,exclude
832748,is-p,exclude
806931,fx-m,exclude
809776,m-sp,exclude
827613,fx-el,exclude
812913,ss-s,exclude
813674,is-p,exclude
815185,is-p,exclude
835674,fx-o,exclude
833244,ss-i,exclude
806161,ss-n,exclude
802372,m-si,exclude
827090,is-k,exclude
832933,fx-el,exclude
839971,is-p,exclude
840041,is-p,exclude
830147,fx-o,exclude
805558,is-s,exclude
836845,is-p,exclude
809473,m-sp,exclude
817830,fx-o,exclude
818496,fx-o,exclude
808666,fx-a,exclude
815630,fx-h,exclude
820193,is-p,exclude
829186,ss-u,exclude
838347,sp-s,exclude
820105,fx-ex,exclude
826513,fx-el,exclude
815039,fx-m,exclude
815289,is-p,exclude
810692,ss-n,exclude
815256,is-p,exclude
838511,ss-u,exclude
822579,is-p,exclude
843027,is-p,exclude
822508,ss-n,exclude
799781,fx-m,exclude
818223,is-p,exclude
806004,ss-n,exclude
810737,fx-el,exclude
832823,m-sp,exclude
819426,ss-s,exclude
811915,fx-v,exclude
819533,fx-a,exclude
817258,is-p,exclude
814946,fx-ex,exclude
816230,m-m,exclude
828376,ss-u,exclude
801034,fx-o,exclude
835122,is-p,exclude
828239,is-p,exclude
814304,ss-n,exclude
798898,m-sp,exclude
803531,is-p,exclude
807855,fx-a,exclude
833630,m-si,exclude
813052,ss-u,exclude
822507,ss-n,exclude
817152,fx-o,exclude
805258,fx-v,exclude
812909,ss-s,exclude
840790,ss-n,exclude
813429,fx-o,exclude
813669,m-si,exclude
823691,ss-n,exclude
800013,fx-m,exclude
819051,is-p,exclude
840545,fx-el,exclude
826731,fx-m,exclude
812137,ss-n,exclude
813685,is-p,exclude
817240,is-e,exclude
825682,fx-a,exclude
841392,fx-o,exclude
812233,fx-m,exclude
817261,fx-v,exclude
809665,m-sp,exclude
809013,m-sp,exclude
812289,ss-u,exclude
812061,fx-m,exclude
826493,fx-el,exclude
810635,fx-ex,exclude
816118,ss-u,exclude
807579,fx-h,exclude
809753,m-sp,exclude
818133,sp-s,exclude
835798,fx-o,exclude
802170,is-p,exclude
800810,fx-ex,exclude
834404,is-e,exclude
822552,is-p,exclude
803104,ss-n,exclude
830079,is-p,exclude
800689,m-si,exclude
809640,m-sp,exclude
808491,ss-u,exclude
824149,ss-n,exclude
799038,is-s,exclude
799248,ss-n,exclude
820195,is-p,exclude
799465,ss-n,exclude
802544,fx-o,exclude
803330,ss-n,exclude
806221,ss-n,exclude
832585,fx-el,exclude
824048,ss-n,exclude
809556,m-sp,exclude
832620,fx-h,exclude
837348,ss-i,exclude
835413,fx-o,exclude
839702,fx-v,exclude
836103,fx-m,exclude
809472,m-sp,exclude
803237,is-p,exclude
825542,m-m,exclude
799032,is-s,exclude
805819,fx-o,exclude
815451,fx-m,exclude
798261,is-p,exclude
808447,is-p,exclude
833884,fx-h,exclude
841940,is-p,exclude
808241,fx-o,exclude
804531,fx-h,exclude
812556,fx-a,exclude
802381,m-si,exclude
840194,ss-n,exclude
810407,fx-v,exclude
836038,fx-m,exclude
837747,fx-m,exclude
828936,ss-n,exclude
806697,fx-ex,exclude
842736,fx-m,exclude
826745,ss-u,exclude
811460,ss-n,exclude
825507,m-si,exclude
824109,ss-n,exclude
807000,fx-el,exclude
797894,ss-n,exclude
831537,m-m,exclude
835859,fx-h,exclude
843297,fx-m,exclude
837754,fx-m,exclude
830443,ss-s,exclude
823463,ss-n,exclude
832229,is-p,exclude
809018,m-sp,exclude
809503,m-sp,exclude
809133,m-sp,exclude
803620,ss-n,exclude
801880,fx-o,exclude
809621,m-sp,exclude
804612,sp-s,exclude
804905,is-p,exclude
799171,is-p,exclude
