sound_id,class,action
830445,ss-s,exclude
828107,is-p,exclude
810994,fx-o,exclude
817769,ss-u,exclude
811409,fx-o,exclude
813340,ss-n,exclude
830048,fx-ex,exclude
826784,fx-a,exclude
818204,sp-s,exclude
831348,is-p,exclude
800277,fx-a,exclude
798695,fx-h,exclude
832010,ss-i,exclude
819483,ss-n,exclude
833087,m-si,exclude
828896,fx-o,exclude
840245,fx-v,exclude
827507,fx-o,exclude
840452,is-p,exclude
804903,is-e,exclude
819746,fx-el,exclude
832637,fx-ex,exclude
827992,is-p,exclude
802354,m-si,exclude
840454,is-p,exclude
819952,ss-n,exclude
826011,is-p,exclude
832418,fx-h,exclude
833499,fx-o,exclude
816126,is-s,exclude
843220,is-p,exclude
826518,m-sp,exclude
818543,ss-s,exclude
829105,is-k,exclude
819163,fx-m,exclude
819522,is-e,exclude
807746,fx-o,exclude
815323,ss-u,exclude
841276,fx-el,exclude
834908,is-e,exclude
836535,ss-u,exclude
831946,fx-h,exclude
807223,fx-o,exclude
833640,fx-el,exclude
818009,is-p,exclude
811198,fx-h,exclude
836388,fx-n,exclude
818719,ss-n,exclude
825479,fx-m,exclude
817886,fx-a,exclude
826132,is-p,exclude
823068,fx-v,exclude
803512,fx-n,exclude
815187,is-p,exclude
826883,fx-a,exclude
833614,m-m,exclude
839020,fx-n,exclude
813684,fx-m,exclude
837697,fx-el,exclude
827144,sp-s,exclude
806953,fx-el,exclude
805330,fx-o,exclude
824195,fx-m,exclude
819636,ss-u,exclude
834955,is-e,exclude
799799,fx-m,exclude
832250,fx-el,exclude
822442,fx-o,exclude
831736,fx-n,exclude
823153,is-e,exclude
799816,fx-m,exclude
809190,is-p,exclude
808242,fx-o,exclude
842408,fx-h,exclude
838725,fx-v,exclude
812206,ss-u,exclude
804725,fx-el,exclude
815052,is-e,exclude
819732,fx-el,exclude
801431,sp-s,exclude
811462,ss-n,exclude
840204,is-p,exclude
808526,fx-a,exclude
818770,is-p,exclude
829942,ss-u,exclude
833908,is-s,exclude
842962,ss-s,exclude
842243,ss-i,exclude
841263,fx-m,exclude
820059,fx-o,exclude
829214,is-p,exclude
816853,fx-o,exclude
810934,fx-m,exclude
805117,m-si,exclude
840107,is-p,exclude
813691,fx-o,exclude
832208,fx-m,exclude
835530,ss-u,exclude
827094,fx-o,exclude
841716,ss-u,exclude
830382,sp-s,exclude
835770,is-p,exclude
819489,fx-m,exclude
841557,fx-m,exclude
826631,fx-el,exclude
810491,fx-ex,exclude
823504,sp-s,exclude
806568,ss-n,exclude
842642,fx-o,exclude
806948,fx-el,exclude
827691,is-p,exclude
805287,sp-s,exclude
818459,is-p,exclude
815656,ss-u,exclude
829165,is-p,exclude
825708,fx-v,exclude
805601,is-s,exclude
802026,m-si,exclude
817202,fx-el,exclude
842743,is-k,exclude
803237,is-p,exclude
842495,is-p,exclude
833194,fx-o,exclude
823266,fx-o,exclude
840555,is-p,exclude
826655,fx-m,exclude
827666,fx-el,exclude
803702,sp-s,exclude
808050,is-e,exclude
829788,is-s,exclude
803531,is-p,exclude
808369,m-m,exclude
843149,m-m,exclude
840541,ss-s,exclude
808633,ss-s,exclude
803434,is-p,exclude
837026,ss-u,exclude
818278,fx-h,exclude
825753,fx-el,exclude
832325,fx-o,exclude
830341,fx-a,exclude
811262,fx-o,exclude
817041,fx-h,exclude
831450,ss-n,exclude
823929,ss-n,exclude
837700,fx-el,exclude
808421,is-p,exclude
807967,ss-u,exclude
832312,is-p,exclude
814939,sp-s,exclude
842541,ss-u,exclude
812428,ss-u,exclude
818140,sp-s,exclude
812124,fx-el,exclude
800924,is-p,exclude
832777,is-p,exclude
802660,ss-s,exclude
802076,fx-h,exclude
810307,fx-el,exclude
813418,fx-h,exclude
801888,fx-o,exclude
832189,fx-el,exclude
827615,fx-el,exclude
803796,ss-n,exclude
808283,is-p,exclude
834959,is-e,exclude
827596,is-e,exclude
817476,fx-n,exclude
819214,fx-h,exclude
812942,sp-s,exclude
802400,is-p,exclude
829799,fx-el,exclude
802365,m-si,exclude
838806,fx-el,exclude
817512,ss-i,exclude
815071,is-e,exclude
798686,is-p,exclude
819022,fx-v,exclude
804604,ss-u,exclude
810375,is-e,exclude
805153,fx-a,exclude
803839,fx-h,exclude
832277,is-p,exclude
822452,fx-a,exclude
809199,is-p,exclude
816508,ss-i,exclude
799072,is-s,exclude
825793,is-p,exclude
834909,is-e,exclude
807399,fx-v,exclude
805435,sp-p,exclude
837620,ss-u,exclude
817966,fx-o,exclude
838807,fx-el,exclude
805165,fx-n,exclude
843251,fx-n,exclude
828435,m-m,exclude
811734,is-p,exclude
830381,ss-u,exclude
815047,is-e,exclude
808610,fx-el,exclude
829343,ss-s,exclude
810648,fx-ex,exclude
828875,fx-el,exclude
829608,ss-u,exclude
822774,m-m,exclude
828574,ss-n,exclude
818315,fx-ex,exclude
818667,fx-m,exclude
825689,fx-a,exclude
808954,is-p,exclude
831373,is-p,exclude
817231,ss-u,exclude
800886,m-m,exclude
812868,ss-s,exclude
804965,ss-u,exclude
820113,is-p,exclude
841638,fx-el,exclude
829148,is-e,exclude
818694,fx-m,exclude
809771,m-sp,exclude
828202,fx-m,exclude
809753,m-sp,exclude
799374,m-si,exclude
834050,is-s,exclude
829853,ss-u,exclude
833090,m-si,exclude
804511,m-m,exclude
825252,is-p,exclude
842007,ss-n,exclude
809866,fx-m,exclude
819167,fx-m,exclude
808972,ss-i,exclude
831940,sp-p,exclude
815596,ss-u,exclude
824659,ss-u,exclude
822753,ss-n,exclude
835870,fx-a,exclude
801398,sp-s,exclude
832207,m-m,exclude
836431,fx-a,exclude
812861,ss-s,exclude
813325,ss-u,exclude
834750,is-p,exclude
824097,fx-m,exclude
807891,is-e,exclude
834224,is-p,exclude
800584,m-si,exclude
801925,m-m,exclude
838959,ss-u,exclude
842006,ss-n,exclude
842880,is-e,exclude
812472,fx-m,exclude
825210,is-p,exclude
841269,fx-m,exclude
828767,fx-m,exclude
804610,ss-n,exclude
797904,m-m,exclude
841259,fx-o,exclude
825506,is-p,exclude
840159,fx-el,exclude
815076,is-e,exclude
833844,fx-m,exclude
805468,fx-h,exclude
811304,fx-h,exclude
803235,is-p,exclude
812948,m-si,exclude
829075,is-p,exclude
807281,is-p,exclude
829448,ss-n,exclude
826901,ss-u,exclude
809013,m-sp,exclude
813152,is-p,exclude
836038,fx-m,exclude
827101,fx-el,exclude
817282,ss-i,exclude
809138,m-sp,exclude
833112,ss-i,exclude
834496,is-p,exclude
830047,is-e,exclude
808780,fx-o,exclude
815833,fx-a,exclude
800950,ss-u,exclude
802470,fx-n,exclude
820315,is-p,exclude
835677,ss-n,exclude
843209,ss-s,exclude
807414,ss-i,exclude
842308,fx-a,exclude
803181,fx-a,exclude
822396,ss-n,exclude
823265,fx-v,exclude
831509,m-si,exclude
826813,fx-el,exclude
824623,fx-m,exclude
827870,is-p,exclude
805392,fx-o,exclude
817188,ss-n,exclude
804524,fx-o,exclude
835750,ss-u,exclude
816569,fx-a,exclude
836918,ss-u,exclude
810476,sp-c,exclude
824975,m-sp,exclude
812798,ss-u,exclude
800978,sp-s,exclude
818540,is-p,exclude
832429,ss-n,exclude
810672,fx-ex,exclude
819004,fx-v,exclude
819051,is-p,exclude
817156,fx-o,exclude
806644,is-e,exclude
833093,m-si,exclude
825775,fx-el,exclude
829798,fx-el,exclude
816876,is-p,exclude
818002,is-p,exclude
834169,is-s,exclude
815064,is-e,exclude
828521,ss-n,exclude
832778,fx-a,exclude
805171,fx-a,exclude
814887,fx-m,exclude
815055,is-e,exclude
826924,is-p,exclude
812959,ss-i,exclude
808106,is-p,exclude
828110,fx-m,exclude
835388,is-p,exclude
818534,fx-a,exclude
799100,is-s,exclude
806962,fx-el,exclude
806607,fx-el,exclude
836054,ss-u,exclude
832500,fx-m,exclude
822637,sp-p,exclude
838140,fx-o,exclude
811278,is-p,exclude
811430,fx-o,exclude
803871,is-e,exclude
833251,fx-ex,exclude
818139,sp-s,exclude
825648,is-e,exclude
815186,is-p,exclude
833822,fx-m,exclude
816579,ss-n,exclude
811401,fx-n,exclude
819705,ss-n,exclude
819135,is-p,exclude
810645,fx-ex,exclude
811354,fx-h,exclude
818312,is-p,exclude
838469,ss-u,exclude
809068,m-si,exclude
841439,fx-o,exclude
802447,m-sp,exclude
842751,m-m,exclude
812444,fx-a,exclude
818454,is-p,exclude
806944,fx-el,exclude
811294,fx-ex,exclude
829353,fx-o,exclude
838744,fx-h,exclude
819014,ss-s,exclude
805380,fx-o,exclude
830557,ss-u,exclude
827979,is-p,exclude
827846,is-e,exclude
812615,ss-n,exclude
809168,is-p,exclude
808064,is-p,exclude
801459,fx-m,exclude
807594,fx-h,exclude
841814,fx-o,exclude
843104,fx-a,exclude
842691,ss-u,exclude
832379,ss-u,exclude
816894,is-p,exclude
825842,fx-ex,exclude
832644,is-p,exclude
816092,fx-h,exclude
802465,fx-n,exclude
817190,ss-n,exclude
803882,ss-u,exclude
828503,is-p,exclude
816228,m-m,exclude
805294,fx-o,exclude
842645,fx-a,exclude
808047,is-e,exclude
820187,fx-a,exclude
822540,fx-h,exclude
828334,fx-h,exclude
812416,ss-u,exclude
799061,is-s,exclude
834105,is-p,exclude
840127,is-p,exclude
829003,ss-n,exclude
815382,fx-m,exclude
826057,fx-el,exclude
818015,is-p,exclude
809634,m-sp,exclude
820181,is-p,exclude
804728,fx-v,exclude
835511,ss-u,exclude
842630,ss-u,exclude
830472,is-e,exclude
832585,fx-el,exclude
827145,sp-s,exclude
812560,ss-u,exclude
811636,is-p,exclude
829515,is-p,exclude
832165,ss-s,exclude
810566,fx-ex,exclude
841990,ss-n,exclude
808320,fx-h,exclude
812834,ss-s,exclude
803178,fx-m,exclude
818547,ss-s,exclude
828984,ss-n,exclude
817141,fx-o,exclude
828314,fx-h,exclude
832492,fx-o,exclude
797930,fx-m,exclude
819434,ss-s,exclude
802761,fx-a,exclude
811504,fx-h,exclude
811466,ss-n,exclude
814744,ss-n,exclude
835411,ss-u,exclude
830151,fx-el,exclude
816470,fx-ex,exclude
842471,fx-h,exclude
837637,fx-el,exclude
825369,fx-a,exclude
818486,is-p,exclude
808664,fx-h,exclude
811861,ss-s,exclude
832279,fx-m,exclude
815803,is-p,exclude
800748,fx-ex,exclude
811029,fx-o,exclude
835602,is-s,exclude
815062,is-e,exclude
806989,fx-el,exclude
824708,m-m,exclude
840666,ss-n,exclude
808167,is-p,exclude
830101,fx-h,exclude
827791,sp-s,exclude
838480,ss-u,exclude
813316,ss-u,exclude
801911,fx-el,exclude
837456,fx-el,exclude
820075,m-m,exclude
812462,m-si,exclude
810552,fx-ex,exclude
829444,ss-n,exclude
799079,is-s,exclude
808494,fx-o,exclude
829341,ss-s,exclude
824933,fx-m,exclude
816925,fx-o,exclude
807807,fx-o,exclude
818665,fx-m,exclude
836179,ss-n,exclude
812230,fx-m,exclude
835961,fx-el,exclude
806943,fx-el,exclude
800545,m-si,exclude
832662,ss-u,exclude
799504,fx-a,exclude
819582,fx-el,exclude
840933,ss-u,exclude
810577,fx-ex,exclude
826432,fx-a,exclude
840338,m-m,exclude
833144,ss-u,exclude
837802,fx-h,exclude
802346,m-si,exclude
840770,m-m,exclude
798337,fx-ex,exclude
815176,ss-u,exclude
836817,ss-u,exclude
807349,ss-s,exclude
823208,fx-el,exclude
830317,ss-n,exclude
817110,is-p,exclude
809520,m-sp,exclude
812794,ss-u,exclude
833098,is-p,exclude
802739,is-p,exclude
841760,ss-u,exclude
810085,is-p,exclude
810616,fx-ex,exclude
811374,fx-h,exclude
834166,is-s,exclude
819488,fx-m,exclude
839019,fx-o,exclude
810836,is-p,exclude
802800,m-si,exclude
811927,fx-n,exclude
809136,is-p,exclude
820256,is-p,exclude
824678,fx-h,exclude
839061,fx-v,exclude
814352,fx-a,exclude
805057,fx-a,exclude
838484,ss-u,exclude
828005,is-p,exclude
826554,ss-n,exclude
828933,ss-n,exclude
801042,ss-n,exclude
839077,ss-u,exclude
826745,ss-u,exclude
820273,is-p,exclude
812249,ss-n,exclude
812468,fx-el,exclude
827158,sp-s,exclude
833439,fx-a,exclude
831355,is-p,exclude
802398,m-si,exclude
813409,fx-h,exclude
812870,ss-s,exclude
818154,sp-s,exclude
815787,is-w,exclude
838671,fx-v,exclude
808801,fx-o,exclude
836180,is-p,exclude
815048,is-e,exclude
808637,is-k,exclude
807356,fx-o,exclude
824896,fx-h,exclude
815061,is-e,exclude
813044,is-s,exclude
836477,ss-n,exclude
841392,fx-o,exclude
839310,fx-el,exclude
833907,is-s,exclude
819076,fx-el,exclude
839781,fx-o,exclude
799099,is-s,exclude
808409,m-sp,exclude
825772,fx-el,exclude
805032,fx-a,exclude
829865,m-m,exclude
809750,m-sp,exclude
832112,fx-m,exclude
808817,fx-o,exclude
829678,ss-u,exclude
828523,ss-n,exclude
808810,fx-o,exclude
820153,is-p,exclude
808978,is-p,exclude
843253,is-p,exclude
826105,is-p,exclude
820307,m-m,exclude
803043,is-p,exclude
823263,fx-v,exclude
816490,fx-ex,exclude
801926,m-m,exclude
820305,is-p,exclude
842754,fx-el,exclude
826386,ss-i,exclude
816781,is-p,exclude
832604,ss-u,exclude
812274,ss-u,exclude
830161,ss-i,exclude
828330,fx-h,exclude
809093,m-sp,exclude
824602,fx-m,exclude
816026,fx-el,exclude
811241,fx-h,exclude
811512,fx-o,exclude
822404,m-m,exclude
832084,ss-s,exclude
810178,fx-ex,exclude
818340,fx-m,exclude
814819,fx-a,exclude
803537,ss-n,exclude
833648,fx-el,exclude
812494,m-sp,exclude
835069,is-p,exclude
815247,is-p,exclude
803627,is-p,exclude
822628,is-e,exclude
816128,fx-a,exclude
838930,fx-v,exclude
827823,is-p,exclude
815322,ss-u,exclude
803701,ss-n,exclude
810629,fx-ex,exclude
802010,m-si,exclude
807851,fx-h,exclude
819458,is-e,exclude
810880,ss-n,exclude
825224,is-p,exclude
827092,ss-n,exclude
806606,fx-el,exclude
839831,ss-n,exclude
831376,is-p,exclude
823513,ss-n,exclude
825292,fx-el,exclude
833646,fx-h,exclude
842266,ss-s,exclude
836412,fx-a,exclude
828637,fx-a,exclude
838477,ss-u,exclude
822646,sp-p,exclude
802540,ss-u,exclude
837958,ss-u,exclude
798237,ss-n,exclude
842952,fx-ex,exclude
803814,ss-s,exclude
840423,is-p,exclude
817746,ss-u,exclude
803818,ss-s,exclude
810054,ss-s,exclude
815045,is-e,exclude
804822,fx-h,exclude
820166,is-p,exclude
801049,is-p,exclude
814565,fx-m,exclude
811385,fx-n,exclude
836118,fx-a,exclude
840032,is-p,exclude
810190,fx-h,exclude
820158,is-p,exclude
822334,fx-o,exclude
799915,fx-m,exclude
842878,is-e,exclude
836453,fx-a,exclude
815074,is-e,exclude
812380,ss-u,exclude
812856,ss-s,exclude
799299,fx-m,exclude
814768,fx-ex,exclude
817052,fx-n,exclude
819486,fx-m,exclude
843102,fx-o,exclude
829716,fx-n,exclude
819153,fx-o,exclude
829504,is-p,exclude
827613,fx-el,exclude
827294,ss-n,exclude
810506,fx-ex,exclude
835759,ss-s,exclude
811744,fx-h,exclude
842742,ss-u,exclude
818988,is-p,exclude
827661,fx-el,exclude
840061,fx-ex,exclude
815747,fx-h,exclude
841275,ss-i,exclude
826889,is-p,exclude
798693,fx-h,exclude
834906,is-e,exclude
823204,fx-a,exclude
827935,is-p,exclude
830474,ss-i,exclude
798698,fx-h,exclude
837181,m-sp,exclude
838489,ss-u,exclude
803896,fx-el,exclude
825830,is-p,exclude
839835,fx-v,exclude
825389,fx-el,exclude
799194,is-p,exclude
809338,m-sp,exclude
815196,m-sp,exclude
834267,ss-u,exclude
840790,ss-n,exclude
815043,is-e,exclude
796223,is-e,exclude
832596,fx-el,exclude
806086,fx-el,exclude
816087,fx-n,exclude
809104,m-sp,exclude
829342,ss-s,exclude
837864,ss-u,exclude
816015,fx-n,exclude
819706,ss-n,exclude
833028,sp-s,exclude
817492,ss-n,exclude
826900,ss-u,exclude
813443,fx-o,exclude
818328,fx-el,exclude
843121,ss-u,exclude
817971,fx-o,exclude
836693,fx-m,exclude
824780,is-p,exclude
838961,ss-u,exclude
841150,ss-n,exclude
808784,fx-o,exclude
831752,is-e,exclude
826742,fx-ex,exclude
810595,fx-ex,exclude
842646,fx-a,exclude
840326,fx-v,exclude
819376,ss-i,exclude
800958,is-p,exclude
807764,fx-h,exclude
803334,is-p,exclude
816959,ss-n,exclude
830844,is-p,exclude
807858,fx-a,exclude
805257,fx-v,exclude
826068,is-p,exclude
839335,fx-m,exclude
804869,ss-u,exclude
812149,fx-el,exclude
843175,is-p,exclude
810709,fx-a,exclude
807362,fx-o,exclude
833898,is-s,exclude
810165,is-p,exclude
807674,is-p,exclude
825822,fx-a,exclude
810712,fx-o,exclude
816492,fx-ex,exclude
830446,fx-el,exclude
829997,ss-s,exclude
828550,fx-h,exclude
835594,is-s,exclude
814453,fx-n,exclude
836417,fx-a,exclude
819040,fx-v,exclude
833653,fx-el,exclude
837982,fx-el,exclude
818768,is-p,exclude
813297,fx-a,exclude
843081,sp-s,exclude
815237,fx-m,exclude
825206,ss-u,exclude
826060,fx-el,exclude
820150,is-p,exclude
829172,is-p,exclude
809043,m-si,exclude
817600,ss-n,exclude
816179,fx-ex,exclude
811667,is-p,exclude
828174,is-p,exclude
818310,is-p,exclude
841249,fx-m,exclude
833940,is-s,exclude
832314,fx-o,exclude
810407,fx-v,exclude
809581,m-sp,exclude
824389,ss-s,exclude
827856,ss-u,exclude
841974,fx-o,exclude
829479,m-m,exclude
811419,fx-o,exclude
817031,fx-a,exclude
817855,fx-m,exclude
828248,fx-a,exclude
833809,m-sp,exclude
806956,fx-el,exclude
828556,fx-h,exclude
810453,fx-o,exclude
834252,fx-ex,exclude
810633,fx-ex,exclude
841766,fx-o,exclude
829143,fx-o,exclude
803811,ss-s,exclude
822642,sp-p,exclude
836861,ss-n,exclude
836376,fx-ex,exclude
820066,m-m,exclude
822579,is-p,exclude
827605,fx-el,exclude
826389,ss-n,exclude
799188,ss-n,exclude
802360,m-si,exclude
812929,fx-o,exclude
827743,is-p,exclude
816453,is-p,exclude
813378,fx-h,exclude
837161,fx-n,exclude
833944,is-s,exclude
828508,is-p,exclude
840288,ss-s,exclude
811240,fx-h,exclude
840237,ss-i,exclude
837852,ss-u,exclude
800710,fx-n,exclude
801550,fx-m,exclude
809090,m-sp,exclude
812364,is-e,exclude
832823,m-sp,exclude
840557,is-p,exclude
801900,fx-el,exclude
822344,fx-el,exclude
824220,is-p,exclude
829557,is-p,exclude
826492,m-si,exclude
819583,fx-el,exclude
832611,fx-h,exclude
813355,fx-o,exclude
806098,m-sp,exclude
842744,is-e,exclude
840065,ss-u,exclude
831910,ss-u,exclude
802541,ss-u,exclude
827344,fx-m,exclude
801593,is-p,exclude
840088,is-p,exclude
829852,fx-o,exclude
802667,is-e,exclude
828214,fx-el,exclude
808870,fx-m,exclude
842886,is-e,exclude
810489,fx-ex,exclude
841900,fx-el,exclude
812134,fx-el,exclude
808412,is-p,exclude
799583,ss-n,exclude
798867,is-e,exclude
822333,fx-m,exclude
829554,is-p,exclude
835582,is-s,exclude
830827,fx-el,exclude
800722,fx-o,exclude
824109,ss-n,exclude
837153,ss-i,exclude
827336,is-p,exclude
828446,ss-n,exclude
816777,fx-h,exclude
828507,is-p,exclude
812845,ss-s,exclude
816548,is-p,exclude
810638,fx-ex,exclude
832660,is-p,exclude
835786,fx-o,exclude
810981,fx-o,exclude
826215,fx-el,exclude
813693,fx-h,exclude
816010,fx-h,exclude
814767,fx-ex,exclude
809822,m-sp,exclude
826102,m-m,exclude
825388,fx-el,exclude
824573,ss-n,exclude
830882,ss-n,exclude
818536,fx-n,exclude
838668,fx-v,exclude
832495,m-m,exclude
818415,fx-o,exclude
810946,fx-m,exclude
841438,fx-o,exclude
804655,ss-n,exclude
825860,ss-n,exclude
811912,fx-h,exclude
823370,ss-n,exclude
828152,fx-v,exclude
819115,fx-el,exclude
843015,sp-c,exclude
833009,fx-o,exclude
819979,ss-n,exclude
800409,is-p,exclude
820074,m-m,exclude
827398,is-p,exclude
806005,ss-n,exclude
835442,is-p,exclude
805984,ss-n,exclude
826402,fx-a,exclude
815046,is-e,exclude
815341,fx-ex,exclude
835663,ss-n,exclude
840017,ss-s,exclude
824620,fx-m,exclude
797967,m-sp,exclude
826893,ss-u,exclude
842367,fx-m,exclude
831500,is-p,exclude
817632,is-s,exclude
820147,is-p,exclude
833505,m-sp,exclude
837457,fx-el,exclude
803791,ss-u,exclude
819011,fx-v,exclude
815864,is-p,exclude
830375,ss-u,exclude
837525,ss-u,exclude
802789,m-si,exclude
810722,is-p,exclude
839822,ss-n,exclude
817728,fx-o,exclude
835487,is-p,exclude
816255,fx-a,exclude
824083,m-m,exclude
812580,is-s,exclude
829167,is-p,exclude
822413,m-m,exclude
803889,m-sp,exclude
815757,fx-h,exclude
832819,is-p,exclude
812319,ss-u,exclude
825705,fx-a,exclude
841300,ss-u,exclude
805089,fx-n,exclude
802970,fx-h,exclude
820102,m-m,exclude
831821,sp-p,exclude
819570,is-p,exclude
805363,fx-o,exclude
798533,is-e,exclude
806949,fx-el,exclude
825586,is-e,exclude
823075,fx-v,exclude
838486,ss-u,exclude
833942,is-s,exclude
824795,fx-o,exclude
826007,is-p,exclude
818448,is-p,exclude
824310,ss-u,exclude
818329,fx-el,exclude
800919,is-p,exclude
825482,fx-a,exclude
832210,m-m,exclude
825204,is-p,exclude
818421,fx-o,exclude
836815,ss-u,exclude
826751,fx-a,exclude
803061,fx-m,exclude
834889,is-e,exclude
807894,m-m,exclude
842913,m-si,exclude
817298,fx-m,exclude
808595,fx-h,exclude
804918,is-p,exclude
808516,is-e,exclude
840110,is-p,exclude
831593,ss-n,exclude
799192,is-p,exclude
818416,fx-o,exclude
812268,fx-el,exclude
829985,fx-h,exclude
827350,is-p,exclude
832317,fx-ex,exclude
839294,fx-el,exclude
817496,ss-s,exclude
836897,fx-el,exclude
835814,fx-o,exclude
